ID,Lake,Time,Cohort ,Date_of_Collection,Fish_Num,Day,Width,Temperature,SL
336,GHP,Late,Late_Surv,150622,178,17,2.324029525,20.60628,14.5
337,GHP,Late,Late_Surv,150622,178,18,3.773966067,20.89368,14.5
338,GHP,Late,Late_Surv,150622,178,19,3.555256719,21.18109,14.5
339,UMP,Late,Late_Surv,150622,182,2,3.022050307,19.66394,16.4
340,UMP,Late,Late_Surv,150622,182,3,2.81410594,19.72164,16.4
341,UMP,Late,Late_Surv,150622,182,4,3.012084541,19.77935,16.4
342,UMP,Late,Late_Surv,150622,182,5,3.379418858,19.83706,16.4
343,UMP,Late,Late_Surv,150622,182,6,3.44043005,19.89477,16.4
344,UMP,Late,Late_Surv,150622,182,7,5.196136657,19.95247,16.4
345,UMP,Late,Late_Surv,150622,182,8,4.932154988,20.01018,16.4
346,UMP,Late,Late_Surv,150622,182,9,4.485132719,19.9233,16.4
347,UMP,Late,Late_Surv,150622,182,10,5.387894134,19.83642,16.4
348,UMP,Late,Late_Surv,150622,182,11,5.359252591,19.74954,16.4
349,UMP,Late,Late_Surv,150622,182,12,4.746627533,19.66266,16.4
350,UMP,Late,Late_Surv,150622,182,13,4.816347096,19.57578,16.4
351,UMP,Late,Late_Surv,150622,182,14,6.300608955,19.4889,16.4
352,UMP,Late,Late_Surv,150622,182,15,6.640545882,19.40202,16.4
353,UMP,Late,Late_Surv,150622,182,16,4.330733931,19.765,16.4
354,UMP,Late,Late_Surv,150622,182,17,4.328242453,20.12798,16.4
355,UMP,Late,Late_Surv,150622,182,18,7.254410584,20.49096,16.4
356,UMP,Late,Late_Surv,150622,182,19,3.757952788,20.85393,16.4
357,UMP,Late,Late_Surv,150622,182,20,6.245816889,21.21691,16.4
358,UMP,Late,Late_Surv,150622,182,21,5.129461482,21.57989,16.4
359,UMP,Late,Late_Surv,150622,182,22,5.066152388,21.94287,16.4
360,UMP,Late,Late_Surv,150622,182,23,6.806657995,22.30585,16.4
361,UMP,Late,Late_Surv,150622,183,2,4.187923805,19.77935,14.8
362,UMP,Late,Late_Surv,150622,183,3,2.834938224,19.83706,14.8
363,UMP,Late,Late_Surv,150622,183,4,2.714431561,19.89477,14.8
364,UMP,Late,Late_Surv,150622,183,5,3.513547002,19.95247,14.8
365,UMP,Late,Late_Surv,150622,183,6,2.985032783,20.01018,14.8
366,UMP,Late,Late_Surv,150622,183,7,3.105533195,19.9233,14.8
367,UMP,Late,Late_Surv,150622,183,8,3.58965175,19.83642,14.8
368,UMP,Late,Late_Surv,150622,183,9,3.970176604,19.74954,14.8
369,UMP,Late,Late_Surv,150622,183,10,3.642505441,19.66266,14.8
370,UMP,Late,Late_Surv,150622,183,11,4.636108082,19.57578,14.8
371,UMP,Late,Late_Surv,150622,183,12,5.122329856,19.4889,14.8
372,UMP,Late,Late_Surv,150622,183,13,4.401440842,19.40202,14.8
373,UMP,Late,Late_Surv,150622,183,14,4.699532947,19.765,14.8
374,UMP,Late,Late_Surv,150622,183,15,4.734210627,20.12798,14.8
375,UMP,Late,Late_Surv,150622,183,16,6.341301556,20.49096,14.8
376,UMP,Late,Late_Surv,150622,183,17,6.127431764,20.85393,14.8
377,UMP,Late,Late_Surv,150622,183,18,5.357483581,21.21691,14.8
378,UMP,Late,Late_Surv,150622,183,19,3.782763927,21.57989,14.8
379,UMP,Late,Late_Surv,150622,183,20,3.890049299,21.94287,14.8
380,UMP,Late,Late_Surv,150622,183,21,3.663829061,22.30585,14.8
381,UMP,Late,Late_Surv,150622,184,3,5.707404594,19.83706,15
382,UMP,Late,Late_Surv,150622,184,4,3.995651853,19.89477,15
383,UMP,Late,Late_Surv,150622,184,5,4.904411644,19.95247,15
384,UMP,Late,Late_Surv,150622,184,6,4.298579324,20.01018,15
385,UMP,Late,Late_Surv,150622,184,7,1.90407512,19.9233,15
386,UMP,Late,Late_Surv,150622,184,8,3.072474922,19.83642,15
387,UMP,Late,Late_Surv,150622,184,9,3.957191282,19.74954,15
388,UMP,Late,Late_Surv,150622,184,10,3.918726885,19.66266,15
389,UMP,Late,Late_Surv,150622,184,11,4.438016344,19.57578,15
390,UMP,Late,Late_Surv,150622,184,12,3.995658772,19.4889,15
391,UMP,Late,Late_Surv,150622,184,13,4.909227026,19.40202,15
392,UMP,Late,Late_Surv,150622,184,14,4.611122331,19.765,15
393,UMP,Late,Late_Surv,150622,184,15,5.317919355,20.12798,15
394,UMP,Late,Late_Surv,150622,184,16,5.101557816,20.49096,15
395,UMP,Late,Late_Surv,150622,184,17,4.914029342,20.85393,15
396,UMP,Late,Late_Surv,150622,184,18,4.861152462,21.21691,15
397,UMP,Late,Late_Surv,150622,184,19,4.981347584,21.57989,15
398,UMP,Late,Late_Surv,150622,184,20,5.500634119,21.94287,15
399,UMP,Late,Late_Surv,150622,184,21,3.159026415,22.30585,15
400,UMP,Late,Late_Surv,150622,185,3,2.872471074,19.72164,15.3
401,UMP,Late,Late_Surv,150622,185,4,2.437396523,19.77935,15.3
402,UMP,Late,Late_Surv,150622,185,5,2.294026612,19.83706,15.3
403,UMP,Late,Late_Surv,150622,185,6,2.348403405,19.89477,15.3
404,UMP,Late,Late_Surv,150622,185,7,4.029375079,19.95247,15.3
405,UMP,Late,Late_Surv,150622,185,8,3.470691702,20.01018,15.3
406,UMP,Late,Late_Surv,150622,185,9,4.227131017,19.9233,15.3
407,UMP,Late,Late_Surv,150622,185,10,3.999705227,19.83642,15.3
408,UMP,Late,Late_Surv,150622,185,11,4.518826948,19.74954,15.3
409,UMP,Late,Late_Surv,150622,185,12,4.063980938,19.66266,15.3
410,UMP,Late,Late_Surv,150622,185,13,4.701758211,19.57578,15.3
411,UMP,Late,Late_Surv,150622,185,14,4.513877026,19.4889,15.3
412,UMP,Late,Late_Surv,150622,185,15,5.458198485,19.40202,15.3
413,UMP,Late,Late_Surv,150622,185,16,3.712951101,19.765,15.3
414,UMP,Late,Late_Surv,150622,185,17,5.704747393,20.12798,15.3
415,UMP,Late,Late_Surv,150622,185,18,4.985340996,20.49096,15.3
416,UMP,Late,Late_Surv,150622,185,19,5.552000101,20.85393,15.3
417,UMP,Late,Late_Surv,150622,185,20,3.285385533,21.21691,15.3
418,UMP,Late,Late_Surv,150622,185,21,4.593502207,21.57989,15.3
419,UMP,Late,Late_Surv,150622,185,22,6.426097041,21.94287,15.3
420,UMP,Late,Late_Surv,150622,185,23,6.269358281,22.30585,15.3
421,UMP,Late,Late_Surv,150622,186,2,4.283802304,19.60623,16.1
422,UMP,Late,Late_Surv,150622,186,3,2.341925629,19.66394,16.1
423,UMP,Late,Late_Surv,150622,186,4,2.263810393,19.72164,16.1
424,UMP,Late,Late_Surv,150622,186,5,3.023667037,19.77935,16.1
425,UMP,Late,Late_Surv,150622,186,6,5.228582887,19.83706,16.1
426,UMP,Late,Late_Surv,150622,186,7,3.520840235,19.89477,16.1
427,UMP,Late,Late_Surv,150622,186,8,3.552126896,19.95247,16.1
428,UMP,Late,Late_Surv,150622,186,9,3.674491919,20.01018,16.1
429,UMP,Late,Late_Surv,150622,186,10,4.27538796,19.9233,16.1
430,UMP,Late,Late_Surv,150622,186,11,4.127405987,19.83642,16.1
431,UMP,Late,Late_Surv,150622,186,12,3.508401798,19.74954,16.1
432,UMP,Late,Late_Surv,150622,186,13,3.34889188,19.66266,16.1
433,UMP,Late,Late_Surv,150622,186,14,5.013113177,19.57578,16.1
434,UMP,Late,Late_Surv,150622,186,15,6.167154197,19.4889,16.1
435,UMP,Late,Late_Surv,150622,186,16,3.360312395,19.40202,16.1
436,UMP,Late,Late_Surv,150622,186,17,4.313649712,19.765,16.1
437,UMP,Late,Late_Surv,150622,186,18,4.375164194,20.12798,16.1
438,UMP,Late,Late_Surv,150622,186,19,4.313649552,20.49096,16.1
439,UMP,Late,Late_Surv,150622,186,20,5.009987046,20.85393,16.1
440,UMP,Late,Late_Surv,150622,186,21,5.360487366,21.21691,16.1
441,UMP,Late,Late_Surv,150622,186,22,4.005253872,21.57989,16.1
442,UMP,Late,Late_Surv,150622,186,23,4.220155252,21.94287,16.1
443,UMP,Late,Late_Surv,150622,186,24,5.271904916,22.30585,16.1
444,UMP,Late,Late_Surv,150622,188,2,3.926620046,19.54852,17.8
445,UMP,Late,Late_Surv,150622,188,3,3.610861147,19.60623,17.8
446,UMP,Late,Late_Surv,150622,188,4,4.161099203,19.66394,17.8
447,UMP,Late,Late_Surv,150622,188,5,4.814487391,19.72164,17.8
448,UMP,Late,Late_Surv,150622,188,6,4.783219823,19.77935,17.8
449,UMP,Late,Late_Surv,150622,188,7,4.364306969,19.83706,17.8
450,UMP,Late,Late_Surv,150622,188,8,4.111072444,19.89477,17.8
451,UMP,Late,Late_Surv,150622,188,9,3.957875177,19.95247,17.8
452,UMP,Late,Late_Surv,150622,188,10,4.476860249,20.01018,17.8
453,UMP,Late,Late_Surv,150622,188,11,5.161503243,19.9233,17.8
454,UMP,Late,Late_Surv,150622,188,12,4.598771452,19.83642,17.8
455,UMP,Late,Late_Surv,150622,188,13,5.508521185,19.74954,17.8
456,UMP,Late,Late_Surv,150622,188,14,4.886401857,19.66266,17.8
457,UMP,Late,Late_Surv,150622,188,15,4.345533047,19.57578,17.8
458,UMP,Late,Late_Surv,150622,188,16,4.984026401,19.4889,17.8
459,UMP,Late,Late_Surv,150622,188,17,3.693453315,19.40202,17.8
460,UMP,Late,Late_Surv,150622,188,18,4.560353626,19.765,17.8
461,UMP,Late,Late_Surv,150622,188,19,2.984695964,20.12798,17.8
462,UMP,Late,Late_Surv,150622,188,20,4.238451418,20.49096,17.8
463,UMP,Late,Late_Surv,150622,188,21,3.970184039,20.85393,17.8
464,UMP,Late,Late_Surv,150622,188,22,3.363095995,21.21691,17.8
465,UMP,Late,Late_Surv,150622,188,23,4.328792858,21.57989,17.8
466,UMP,Late,Late_Surv,150622,188,24,5.399019904,21.94287,17.8
467,UMP,Late,Late_Surv,150622,188,25,6.347759145,22.30585,17.8
468,UMP,Late,Late_Surv,150622,189,2,4.491192262,19.77935,18
469,UMP,Late,Late_Surv,150622,189,3,3.448160849,19.83706,18
470,UMP,Late,Late_Surv,150622,189,4,4.251912315,19.89477,18
471,UMP,Late,Late_Surv,150622,189,5,4.534144684,19.95247,18
472,UMP,Late,Late_Surv,150622,189,6,4.012625903,20.01018,18
473,UMP,Late,Late_Surv,150622,189,7,4.810239277,19.9233,18
474,UMP,Late,Late_Surv,150622,189,8,4.68753288,19.83642,18
475,UMP,Late,Late_Surv,150622,189,9,5.147695778,19.74954,18
476,UMP,Late,Late_Surv,150622,189,10,5.957590282,19.66266,18
477,UMP,Late,Late_Surv,150622,189,11,5.87782382,19.57578,18
478,UMP,Late,Late_Surv,150622,189,12,6.546589487,19.4889,18
479,UMP,Late,Late_Surv,150622,189,13,5.969852879,19.40202,18
480,UMP,Late,Late_Surv,150622,189,14,5.521968327,19.765,18
481,UMP,Late,Late_Surv,150622,189,15,5.270409411,20.12798,18
482,UMP,Late,Late_Surv,150622,189,16,5.20904397,20.49096,18
483,UMP,Late,Late_Surv,150622,189,17,6.160056193,20.85393,18
484,UMP,Late,Late_Surv,150622,189,18,7.411702385,21.21691,18
485,UMP,Late,Late_Surv,150622,189,19,7.331934709,21.57989,18
486,UMP,Late,Late_Surv,150622,189,20,7.319670259,21.94287,18
487,UMP,Late,Late_Surv,150622,189,21,8.4486147,22.30585,18
488,UMP,Late,Late_Surv,150622,191,3,3.916831669,19.66394,15.9
489,UMP,Late,Late_Surv,150622,191,4,2.899294476,19.72164,15.9
490,UMP,Late,Late_Surv,150622,191,5,2.989604645,19.77935,15.9
491,UMP,Late,Late_Surv,150622,191,6,2.109624205,19.83706,15.9
492,UMP,Late,Late_Surv,150622,191,7,3.504154698,19.89477,15.9
493,UMP,Late,Late_Surv,150622,191,8,3.233228188,19.95247,15.9
494,UMP,Late,Late_Surv,150622,191,9,3.068360499,20.01018,15.9
495,UMP,Late,Late_Surv,150622,191,10,3.85802624,19.9233,15.9
496,UMP,Late,Late_Surv,150622,191,11,3.975634289,19.83642,15.9
497,UMP,Late,Late_Surv,150622,191,12,3.91682605,19.74954,15.9
498,UMP,Late,Late_Surv,150622,191,13,3.02111418,19.66266,15.9
499,UMP,Late,Late_Surv,150622,191,14,3.602836451,19.57578,15.9
500,UMP,Late,Late_Surv,150622,191,15,4.08172356,19.4889,15.9
501,UMP,Late,Late_Surv,150622,191,16,4.171859442,19.40202,15.9
502,UMP,Late,Late_Surv,150622,191,17,4.075712501,19.765,15.9
503,UMP,Late,Late_Surv,150622,191,18,3.895451879,20.12798,15.9
504,UMP,Late,Late_Surv,150622,191,19,3.946951315,20.49096,15.9
505,UMP,Late,Late_Surv,150622,191,20,4.274865339,20.85393,15.9
506,UMP,Late,Late_Surv,150622,191,21,6.252624722,21.21691,15.9
507,UMP,Late,Late_Surv,150622,191,22,6.508112626,21.57989,15.9
508,UMP,Late,Late_Surv,150622,191,23,6.211553537,21.94287,15.9
509,UMP,Late,Late_Surv,150622,191,24,3.03130108,22.30585,15.9
510,UMP,Late,Late_Surv,150622,192,3,4.852315957,19.77935,16.9
511,UMP,Late,Late_Surv,150622,192,4,3.845091515,19.83706,16.9
512,UMP,Late,Late_Surv,150622,192,5,3.286353724,19.89477,16.9
513,UMP,Late,Late_Surv,150622,192,6,4.13181882,19.95247,16.9
514,UMP,Late,Late_Surv,150622,192,7,2.91138938,20.01018,16.9
515,UMP,Late,Late_Surv,150622,192,8,3.661302278,19.9233,16.9
516,UMP,Late,Late_Surv,150622,192,9,3.639232263,19.83642,16.9
517,UMP,Late,Late_Surv,150622,192,10,4.006848038,19.74954,16.9
518,UMP,Late,Late_Surv,150622,192,11,3.683352384,19.66266,16.9
519,UMP,Late,Late_Surv,150622,192,12,4.058301167,19.57578,16.9
520,UMP,Late,Late_Surv,150622,192,13,4.719984578,19.4889,16.9
521,UMP,Late,Late_Surv,150622,192,14,4.933192399,19.40202,16.9
522,UMP,Late,Late_Surv,150622,192,15,4.17593917,19.765,16.9
523,UMP,Late,Late_Surv,150622,192,16,5.109640847,20.12798,16.9
524,UMP,Late,Late_Surv,150622,192,17,4.602348405,20.49096,16.9
525,UMP,Late,Late_Surv,150622,192,18,5.41843176,20.85393,16.9
526,UMP,Late,Late_Surv,150622,192,19,6.403596514,21.21691,16.9
527,UMP,Late,Late_Surv,150622,192,20,4.565590227,21.57989,16.9
528,UMP,Late,Late_Surv,150622,192,21,5.440483468,21.94287,16.9
529,UMP,Late,Late_Surv,150622,192,22,4.334026013,22.30585,16.9
530,UMP,Late,Late_Surv,150622,194,2,3.897530513,19.72164,16.5
531,UMP,Late,Late_Surv,150622,194,3,4.843231754,19.77935,16.5
532,UMP,Late,Late_Surv,150622,194,4,4.909101995,19.83706,16.5
533,UMP,Late,Late_Surv,150622,194,5,5.057869272,19.89477,16.5
534,UMP,Late,Late_Surv,150622,194,6,5.459524285,19.95247,16.5
535,UMP,Late,Late_Surv,150622,194,7,2.905084826,20.01018,16.5
536,UMP,Late,Late_Surv,150622,194,8,3.521374658,19.9233,16.5
537,UMP,Late,Late_Surv,150622,194,9,5.835677175,19.83642,16.5
538,UMP,Late,Late_Surv,150622,194,10,4.377824665,19.74954,16.5
539,UMP,Late,Late_Surv,150622,194,11,5.291633116,19.66266,16.5
540,UMP,Late,Late_Surv,150622,194,12,3.164356193,19.57578,16.5
541,UMP,Late,Late_Surv,150622,194,13,5.051491074,19.4889,16.5
542,UMP,Late,Late_Surv,150622,194,14,5.499895103,19.40202,16.5
543,UMP,Late,Late_Surv,150622,194,15,4.915477791,19.765,16.5
544,UMP,Late,Late_Surv,150622,194,16,7.680317673,20.12798,16.5
545,UMP,Late,Late_Surv,150622,194,17,5.038738049,20.49096,16.5
546,UMP,Late,Late_Surv,150622,194,18,4.668968357,20.85393,16.5
547,UMP,Late,Late_Surv,150622,194,19,5.013235689,21.21691,16.5
548,UMP,Late,Late_Surv,150622,194,20,5.642287524,21.57989,16.5
549,UMP,Late,Late_Surv,150622,194,21,7.049132038,21.94287,16.5
550,UMP,Late,Late_Surv,150622,194,22,2.851960512,22.30585,16.5
551,UMP,Late,Late_Surv,150622,195,3,4.149143948,19.66394,17
552,UMP,Late,Late_Surv,150622,195,4,4.579801291,19.72164,17
553,UMP,Late,Late_Surv,150622,195,5,4.569322144,19.77935,17
554,UMP,Late,Late_Surv,150622,195,6,4.401235498,19.83706,17
555,UMP,Late,Late_Surv,150622,195,7,4.957968285,19.89477,17
556,UMP,Late,Late_Surv,150622,195,8,4.936955465,19.95247,17
557,UMP,Late,Late_Surv,150622,195,9,4.086116426,20.01018,17
558,UMP,Late,Late_Surv,150622,195,10,4.380235366,19.9233,17
559,UMP,Late,Late_Surv,150622,195,11,5.766778786,19.83642,17
560,UMP,Late,Late_Surv,150622,195,12,4.128143816,19.74954,17
561,UMP,Late,Late_Surv,150622,195,13,4.863424677,19.66266,17
562,UMP,Late,Late_Surv,150622,195,14,4.432760771,19.57578,17
563,UMP,Late,Late_Surv,150622,195,15,6.291985315,19.4889,17
564,UMP,Late,Late_Surv,150622,195,16,6.575609686,19.40202,17
565,UMP,Late,Late_Surv,150622,195,17,5.409640035,19.765,17
566,UMP,Late,Late_Surv,150622,195,18,4.600828385,20.12798,17
567,UMP,Late,Late_Surv,150622,195,19,5.441145674,20.49096,17
568,UMP,Late,Late_Surv,150622,195,20,4.107130121,20.85393,17
569,UMP,Late,Late_Surv,150622,195,21,6.796177767,21.21691,17
570,UMP,Late,Late_Surv,150622,195,22,7.626052287,21.57989,17
571,UMP,Late,Late_Surv,150622,195,23,5.314373013,21.94287,17
572,UMP,Late,Late_Surv,150622,195,24,2.651532523,22.30585,17
573,UMP,Late,Late_Surv,150622,196,1,3.434388873,19.83706,13.8
574,UMP,Late,Late_Surv,150622,196,2,2.073054622,19.89477,13.8
575,UMP,Late,Late_Surv,150622,196,3,2.134631092,19.95247,13.8
576,UMP,Late,Late_Surv,150622,196,4,1.826745139,20.01018,13.8
577,UMP,Late,Late_Surv,150622,196,5,2.134635635,19.9233,13.8
578,UMP,Late,Late_Surv,150622,196,6,2.586184165,19.83642,13.8
579,UMP,Late,Late_Surv,150622,196,7,2.319351925,19.74954,13.8
580,UMP,Late,Late_Surv,150622,196,8,3.181416366,19.66266,13.8
581,UMP,Late,Late_Surv,150622,196,9,2.606716361,19.57578,13.8
582,UMP,Late,Late_Surv,150622,196,10,4.905535466,19.4889,13.8
583,UMP,Late,Late_Surv,150622,196,11,2.62723579,19.40202,13.8
584,UMP,Late,Late_Surv,150622,196,12,4.105053595,19.765,13.8
585,UMP,Late,Late_Surv,150622,196,13,3.50982197,20.12798,13.8
586,UMP,Late,Late_Surv,150622,196,14,3.73560028,20.49096,13.8
587,UMP,Late,Late_Surv,150622,196,15,4.526855626,20.85393,13.8
588,UMP,Late,Late_Surv,150622,196,16,5.512123609,21.21691,13.8
589,UMP,Late,Late_Surv,150622,196,17,4.237975104,21.57989,13.8
590,UMP,Late,Late_Surv,150622,196,18,5.733730514,21.94287,13.8
591,UMP,Late,Late_Surv,150622,196,19,4.099471474,22.30585,13.8
592,UMP,Late,Late_Surv,150622,197,3,5.421023106,19.77935,14.7
593,UMP,Late,Late_Surv,150622,197,4,2.459057172,19.83706,14.7
594,UMP,Late,Late_Surv,150622,197,5,3.765614456,19.89477,14.7
595,UMP,Late,Late_Surv,150622,197,6,3.236803546,19.95247,14.7
596,UMP,Late,Late_Surv,150622,197,7,5.775917556,20.01018,14.7
597,UMP,Late,Late_Surv,150622,197,8,5.35071579,19.9233,14.7
598,UMP,Late,Late_Surv,150622,197,9,4.572967264,19.83642,14.7
599,UMP,Late,Late_Surv,150622,197,10,4.315285634,19.74954,14.7
600,UMP,Late,Late_Surv,150622,197,11,4.697433591,19.66266,14.7
601,UMP,Late,Late_Surv,150622,197,12,4.231523129,19.57578,14.7
602,UMP,Late,Late_Surv,150622,197,13,4.352294323,19.4889,14.7
603,UMP,Late,Late_Surv,150622,197,14,5.275026763,19.40202,14.7
604,UMP,Late,Late_Surv,150622,197,15,5.740258917,19.765,14.7
605,UMP,Late,Late_Surv,150622,197,16,4.374492869,20.12798,14.7
606,UMP,Late,Late_Surv,150622,197,17,3.225703108,20.49096,14.7
607,UMP,Late,Late_Surv,150622,197,18,3.570836448,20.85393,14.7
608,UMP,Late,Late_Surv,150622,197,19,4.513765614,21.21691,14.7
609,UMP,Late,Late_Surv,150622,197,20,3.654604539,21.57989,14.7
610,UMP,Late,Late_Surv,150622,197,21,4.083566884,21.94287,14.7
611,UMP,Late,Late_Surv,150622,197,22,3.988647917,22.30585,14.7
612,UMP,Late,Late_Surv,150622,199,3,4.535443558,19.77935,17
613,UMP,Late,Late_Surv,150622,199,4,3.454174654,19.83706,17
614,UMP,Late,Late_Surv,150622,199,5,2.884290433,19.89477,17
615,UMP,Late,Late_Surv,150622,199,6,3.130921864,19.95247,17
616,UMP,Late,Late_Surv,150622,199,7,3.454174654,20.01018,17
617,UMP,Late,Late_Surv,150622,199,8,3.539178094,19.9233,17
618,UMP,Late,Late_Surv,150622,199,9,3.870802867,19.83642,17
619,UMP,Late,Late_Surv,150622,199,10,4.092365473,19.74954,17
620,UMP,Late,Late_Surv,150622,199,11,5.513584009,19.66266,17
621,UMP,Late,Late_Surv,150622,199,12,6.959917785,19.57578,17
622,UMP,Late,Late_Surv,150622,199,13,5.751860461,19.4889,17
623,UMP,Late,Late_Surv,150622,199,14,3.955791073,19.40202,17
624,UMP,Late,Late_Surv,150622,199,15,4.86707843,19.765,17
625,UMP,Late,Late_Surv,150622,199,16,5.325475851,20.12798,17
626,UMP,Late,Late_Surv,150622,199,17,6.272977544,20.49096,17
627,UMP,Late,Late_Surv,150622,199,18,5.080247658,20.85393,17
628,UMP,Late,Late_Surv,150622,199,19,5.428627694,21.21691,17
629,UMP,Late,Late_Surv,150622,199,20,6.133634954,21.57989,17
630,UMP,Late,Late_Surv,150622,199,21,6.578130937,21.94287,17
631,UMP,Late,Late_Surv,150622,199,22,6.143406412,22.30585,17
632,UMP,Late,Late_Surv,150622,200,3,4.716910975,19.83706,15.8
633,UMP,Late,Late_Surv,150622,200,4,3.582346665,19.89477,15.8
634,UMP,Late,Late_Surv,150622,200,5,3.777478925,19.95247,15.8
635,UMP,Late,Late_Surv,150622,200,6,3.285946869,20.01018,15.8
636,UMP,Late,Late_Surv,150622,200,7,3.182208937,19.9233,15.8
637,UMP,Late,Late_Surv,150622,200,8,3.300765455,19.83642,15.8
638,UMP,Late,Late_Surv,150622,200,9,3.649042675,19.74954,15.8
639,UMP,Late,Late_Surv,150622,200,10,3.545290763,19.66266,15.8
640,UMP,Late,Late_Surv,150622,200,11,4.395810182,19.57578,15.8
641,UMP,Late,Late_Surv,150622,200,12,4.613171364,19.4889,15.8
642,UMP,Late,Late_Surv,150622,200,13,4.090345493,19.40202,15.8
643,UMP,Late,Late_Surv,150622,200,14,4.353818648,19.765,15.8
644,UMP,Late,Late_Surv,150622,200,15,4.883221075,20.12798,15.8
645,UMP,Late,Late_Surv,150622,200,16,4.407213866,20.49096,15.8
646,UMP,Late,Late_Surv,150622,200,17,3.819987679,20.85393,15.8
647,UMP,Late,Late_Surv,150622,200,18,4.386650974,21.21691,15.8
648,UMP,Late,Late_Surv,150622,200,19,5.598868973,21.57989,15.8
649,UMP,Late,Late_Surv,150622,200,20,3.743324933,21.94287,15.8
650,UMP,Late,Late_Surv,150622,200,21,2.729993035,22.30585,15.8
651,WHT,Late,Late_Surv,150623,225,1,3.87440408,18.92545,16.8
652,WHT,Late,Late_Surv,150623,225,2,3.722297729,18.85005,16.8
653,WHT,Late,Late_Surv,150623,225,3,4.038456552,18.77464,16.8
654,WHT,Late,Late_Surv,150623,225,4,4.67076501,18.69923,16.8
655,WHT,Late,Late_Surv,150623,225,5,3.161568391,18.62382,16.8
656,WHT,Late,Late_Surv,150623,225,6,3.271921662,18.54841,16.8
657,WHT,Late,Late_Surv,150623,225,7,3.495620179,18.473,16.8
658,WHT,Late,Late_Surv,150623,225,8,4.408300921,18.67523,16.8
659,WHT,Late,Late_Surv,150623,225,9,5.347810658,18.87745,16.8
660,WHT,Late,Late_Surv,150623,225,10,4.918333542,19.07968,16.8
661,WHT,Late,Late_Surv,150623,225,11,4.694631521,19.28191,16.8
662,WHT,Late,Late_Surv,150623,225,12,5.359742768,19.48414,16.8
663,WHT,Late,Late_Surv,150623,225,13,5.347824312,19.68636,16.8
664,WHT,Late,Late_Surv,150623,225,14,6.057681325,19.88859,16.8
665,WHT,Late,Late_Surv,150623,225,15,6.057681325,20.25374,16.8
666,WHT,Late,Late_Surv,150623,225,16,6.194876471,20.61889,16.8
